Dec. 13, 2024   19:38:17
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp59_r20/2024-12-09-exp651\exp651deposition-2024-12-13t19_33_10-deposition\exp651deposition_it_edep_-140mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.4
Sample Interval (s) = 0.1
Run Time (sec) = 135
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.661e-3
2.000e-1, 2.656e-3
3.000e-1, 2.650e-3
4.000e-1, 2.652e-3
5.000e-1, 2.638e-3
6.000e-1, 2.632e-3
7.000e-1, 2.629e-3
8.000e-1, 2.624e-3
9.000e-1, 2.641e-3
1.000e+0, 2.669e-3
1.100e+0, 2.683e-3
1.200e+0, 2.687e-3
1.300e+0, 2.689e-3
1.400e+0, 2.700e-3
1.500e+0, 2.715e-3
1.600e+0, 2.732e-3
1.700e+0, 2.740e-3
1.800e+0, 2.727e-3
1.900e+0, 2.724e-3
2.000e+0, 2.714e-3
2.100e+0, 2.733e-3
2.200e+0, 2.737e-3
2.300e+0, 2.724e-3
2.400e+0, 2.700e-3
2.500e+0, 2.698e-3
2.600e+0, 2.700e-3
2.700e+0, 2.709e-3
2.800e+0, 2.710e-3
2.900e+0, 2.723e-3
3.000e+0, 2.722e-3
3.100e+0, 2.708e-3
3.200e+0, 2.691e-3
3.300e+0, 2.669e-3
3.400e+0, 2.656e-3
3.500e+0, 2.659e-3
3.600e+0, 2.668e-3
3.700e+0, 2.662e-3
3.800e+0, 2.642e-3
3.900e+0, 2.634e-3
4.000e+0, 2.631e-3
4.100e+0, 2.622e-3
4.200e+0, 2.618e-3
4.300e+0, 2.630e-3
4.400e+0, 2.643e-3
4.500e+0, 2.642e-3
4.600e+0, 2.647e-3
4.700e+0, 2.652e-3
4.800e+0, 2.666e-3
4.900e+0, 2.680e-3
5.000e+0, 2.678e-3
5.100e+0, 2.663e-3
5.200e+0, 2.662e-3
5.300e+0, 2.664e-3
5.400e+0, 2.668e-3
5.500e+0, 2.666e-3
5.600e+0, 2.661e-3
5.700e+0, 2.665e-3
5.800e+0, 2.670e-3
5.900e+0, 2.666e-3
6.000e+0, 2.664e-3
6.100e+0, 2.677e-3
6.200e+0, 2.673e-3
6.300e+0, 2.656e-3
6.400e+0, 2.649e-3
6.500e+0, 2.643e-3
6.600e+0, 2.651e-3
6.700e+0, 2.652e-3
6.800e+0, 2.644e-3
6.900e+0, 2.635e-3
7.000e+0, 2.622e-3
7.100e+0, 2.622e-3
7.200e+0, 2.630e-3
7.300e+0, 2.652e-3
7.400e+0, 2.672e-3
7.500e+0, 2.691e-3
7.600e+0, 2.680e-3
7.700e+0, 2.676e-3
7.800e+0, 2.681e-3
7.900e+0, 2.679e-3
8.000e+0, 2.666e-3
8.100e+0, 2.647e-3
8.200e+0, 2.648e-3
8.300e+0, 2.648e-3
8.400e+0, 2.635e-3
8.500e+0, 2.626e-3
8.600e+0, 2.627e-3
8.700e+0, 2.626e-3
8.800e+0, 2.629e-3
8.900e+0, 2.637e-3
9.000e+0, 2.634e-3
9.100e+0, 2.638e-3
9.200e+0, 2.643e-3
9.300e+0, 2.642e-3
9.400e+0, 2.647e-3
9.500e+0, 2.651e-3
9.600e+0, 2.661e-3
9.700e+0, 2.670e-3
9.800e+0, 2.675e-3
9.900e+0, 2.679e-3
1.000e+1, 2.680e-3
1.010e+1, 2.685e-3
1.020e+1, 2.676e-3
1.030e+1, 2.669e-3
1.040e+1, 2.666e-3
1.050e+1, 2.678e-3
1.060e+1, 2.701e-3
1.070e+1, 2.699e-3
1.080e+1, 2.714e-3
1.090e+1, 2.723e-3
1.100e+1, 2.723e-3
1.110e+1, 2.726e-3
1.120e+1, 2.743e-3
1.130e+1, 2.745e-3
1.140e+1, 2.723e-3
1.150e+1, 2.693e-3
1.160e+1, 2.662e-3
1.170e+1, 2.654e-3
1.180e+1, 2.670e-3
1.190e+1, 2.679e-3
1.200e+1, 2.710e-3
1.210e+1, 2.735e-3
1.220e+1, 2.746e-3
1.230e+1, 2.752e-3
1.240e+1, 2.758e-3
1.250e+1, 2.760e-3
1.260e+1, 2.762e-3
1.270e+1, 2.767e-3
1.280e+1, 2.769e-3
1.290e+1, 2.777e-3
1.300e+1, 2.775e-3
1.310e+1, 2.784e-3
1.320e+1, 2.794e-3
1.330e+1, 2.795e-3
1.340e+1, 2.787e-3
1.350e+1, 2.788e-3
1.360e+1, 2.781e-3
1.370e+1, 2.796e-3
1.380e+1, 2.811e-3
1.390e+1, 2.823e-3
1.400e+1, 2.825e-3
1.410e+1, 2.821e-3
1.420e+1, 2.817e-3
1.430e+1, 2.800e-3
1.440e+1, 2.797e-3
1.450e+1, 2.808e-3
1.460e+1, 2.821e-3
1.470e+1, 2.836e-3
1.480e+1, 2.833e-3
1.490e+1, 2.826e-3
1.500e+1, 2.812e-3
1.510e+1, 2.822e-3
1.520e+1, 2.849e-3
1.530e+1, 2.870e-3
1.540e+1, 2.880e-3
1.550e+1, 2.868e-3
1.560e+1, 2.865e-3
1.570e+1, 2.879e-3
1.580e+1, 2.882e-3
1.590e+1, 2.874e-3
1.600e+1, 2.883e-3
1.610e+1, 2.898e-3
1.620e+1, 2.910e-3
1.630e+1, 2.928e-3
1.640e+1, 2.936e-3
1.650e+1, 2.930e-3
1.660e+1, 2.925e-3
1.670e+1, 2.953e-3
1.680e+1, 2.948e-3
1.690e+1, 2.970e-3
1.700e+1, 2.979e-3
1.710e+1, 2.971e-3
1.720e+1, 2.986e-3
1.730e+1, 2.977e-3
1.740e+1, 2.953e-3
1.750e+1, 2.959e-3
1.760e+1, 2.975e-3
1.770e+1, 2.988e-3
1.780e+1, 2.983e-3
1.790e+1, 3.002e-3
1.800e+1, 3.004e-3
1.810e+1, 3.000e-3
1.820e+1, 2.995e-3
1.830e+1, 2.991e-3
1.840e+1, 2.996e-3
1.850e+1, 2.990e-3
1.860e+1, 2.986e-3
1.870e+1, 2.991e-3
1.880e+1, 2.999e-3
1.890e+1, 3.005e-3
1.900e+1, 3.020e-3
1.910e+1, 3.040e-3
1.920e+1, 3.052e-3
1.930e+1, 3.070e-3
1.940e+1, 3.091e-3
1.950e+1, 3.088e-3
1.960e+1, 3.083e-3
1.970e+1, 3.067e-3
1.980e+1, 3.061e-3
1.990e+1, 3.065e-3
2.000e+1, 3.067e-3
2.010e+1, 3.064e-3
2.020e+1, 3.064e-3
2.030e+1, 3.043e-3
2.040e+1, 3.047e-3
2.050e+1, 3.063e-3
2.060e+1, 3.088e-3
2.070e+1, 3.108e-3
2.080e+1, 3.125e-3
2.090e+1, 3.125e-3
2.100e+1, 3.115e-3
2.110e+1, 3.106e-3
2.120e+1, 3.106e-3
2.130e+1, 3.127e-3
2.140e+1, 3.152e-3
2.150e+1, 3.160e-3
2.160e+1, 3.165e-3
2.170e+1, 3.169e-3
2.180e+1, 3.167e-3
2.190e+1, 3.170e-3
2.200e+1, 3.160e-3
2.210e+1, 3.158e-3
2.220e+1, 3.174e-3
2.230e+1, 3.178e-3
2.240e+1, 3.161e-3
2.250e+1, 3.156e-3
2.260e+1, 3.174e-3
2.270e+1, 3.173e-3
2.280e+1, 3.163e-3
2.290e+1, 3.159e-3
2.300e+1, 3.155e-3
2.310e+1, 3.168e-3
2.320e+1, 3.173e-3
2.330e+1, 3.162e-3
2.340e+1, 3.159e-3
2.350e+1, 3.158e-3
2.360e+1, 3.132e-3
2.370e+1, 3.097e-3
2.380e+1, 3.079e-3
2.390e+1, 3.062e-3
2.400e+1, 3.053e-3
2.410e+1, 3.040e-3
2.420e+1, 3.041e-3
2.430e+1, 3.043e-3
2.440e+1, 3.034e-3
2.450e+1, 3.046e-3
2.460e+1, 3.047e-3
2.470e+1, 3.052e-3
2.480e+1, 3.064e-3
2.490e+1, 3.077e-3
2.500e+1, 3.083e-3
2.510e+1, 3.086e-3
2.520e+1, 3.102e-3
2.530e+1, 3.107e-3
2.540e+1, 3.122e-3
2.550e+1, 3.136e-3
2.560e+1, 3.146e-3
2.570e+1, 3.145e-3
2.580e+1, 3.161e-3
2.590e+1, 3.189e-3
2.600e+1, 3.218e-3
2.610e+1, 3.237e-3
2.620e+1, 3.251e-3
2.630e+1, 3.260e-3
2.640e+1, 3.254e-3
2.650e+1, 3.265e-3
2.660e+1, 3.265e-3
2.670e+1, 3.253e-3
2.680e+1, 3.241e-3
2.690e+1, 3.230e-3
2.700e+1, 3.222e-3
2.710e+1, 3.224e-3
2.720e+1, 3.217e-3
2.730e+1, 3.219e-3
2.740e+1, 3.228e-3
2.750e+1, 3.236e-3
2.760e+1, 3.243e-3
2.770e+1, 3.246e-3
2.780e+1, 3.244e-3
